protocolType	typeId	subsystemId	controllable	name	rawName	converterCall	converterContext	defaultValue	defaultValueType
1	4655332232134658	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4655332232134658_0_io_generalinfo1()	local function func_4655332232134658_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_knx", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4656431743762434	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4656431743762434_0_io_generalinfo1()	local function func_4656431743762434_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_knx", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4657531255390210	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4657531255390210_0_io_generalinfo1()	local function func_4657531255390210_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_knx", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4658630767017986	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4658630767017986_0_io_generalinfo1()	local function func_4658630767017986_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_knx", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4659730278645762	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4659730278645762_0_io_generalinfo1()	local function func_4659730278645762_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_knx", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4660829790273538	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4660829790273538_0_io_generalinfo1()	local function func_4660829790273538_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_knx", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4661929301901314	0	io:RollerShutterGenericIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4661929301901314_0_io_generalinfo1()	local function func_4661929301901314_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4663028813529090	0	io:RollerShutterGenericIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4663028813529090_0_io_generalinfo1()	local function func_4663028813529090_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4664128325156866	0	io:RollerShutterGenericIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4664128325156866_0_io_generalinfo1()	local function func_4664128325156866_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4511296208961538	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4511296208961538_0_io_generalinfo1()	local function func_4511296208961538_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "set_application", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position", "set_x_time"} end		10
1	4504699140046850	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4504699140046850_0_io_generalinfo1()	local function func_4504699140046850_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "set_application", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position", "set_x_time"} end		10
1	4512395720589314	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4512395720589314_0_io_generalinfo1()	local function func_4512395720589314_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "set_application", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position", "set_x_time"} end		10
1	4505798651674626	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4505798651674626_0_io_generalinfo1()	local function func_4505798651674626_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "set_application", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position", "set_x_time"} end		10
1	4513495232217090	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4513495232217090_0_io_generalinfo1()	local function func_4513495232217090_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4506898163302402	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4506898163302402_0_io_generalinfo1()	local function func_4506898163302402_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4507997674930178	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4507997674930178_0_io_generalinfo1()	local function func_4507997674930178_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4514594743844866	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4514594743844866_0_io_generalinfo1()	local function func_4514594743844866_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4509097186557954	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4509097186557954_0_io_generalinfo1()	local function func_4509097186557954_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4515694255472642	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4515694255472642_0_io_generalinfo1()	local function func_4515694255472642_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4510196698185730	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4510196698185730_0_io_generalinfo1()	local function func_4510196698185730_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4511296209813506	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4511296209813506_0_io_generalinfo1()	local function func_4511296209813506_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4516793767100418	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4516793767100418_0_io_generalinfo1()	local function func_4516793767100418_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4512395721441282	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4512395721441282_0_io_generalinfo1()	local function func_4512395721441282_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4517893278728194	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4517893278728194_0_io_generalinfo1()	local function func_4517893278728194_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4513495233069058	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4513495233069058_0_io_generalinfo1()	local function func_4513495233069058_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4518992790355970	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4518992790355970_0_io_generalinfo1()	local function func_4518992790355970_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4514594744696834	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4514594744696834_0_io_generalinfo1()	local function func_4514594744696834_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4515694256324610	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4515694256324610_0_io_generalinfo1()	local function func_4515694256324610_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4516793767952386	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4516793767952386_0_io_generalinfo1()	local function func_4516793767952386_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4517893279580162	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4517893279580162_0_io_generalinfo1()	local function func_4517893279580162_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4520092301983746	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4520092301983746_0_io_generalinfo1()	local function func_4520092301983746_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4518992791207938	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4518992791207938_0_io_generalinfo1()	local function func_4518992791207938_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4521191813611522	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4521191813611522_0_io_generalinfo1()	local function func_4521191813611522_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4520092302835714	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4520092302835714_0_io_generalinfo1()	local function func_4520092302835714_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_dbe_up", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4522291325239298	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4522291325239298_0_io_generalinfo1()	local function func_4522291325239298_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4521191814463490	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4521191814463490_0_io_generalinfo1()	local function func_4521191814463490_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4523390836867074	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4523390836867074_0_io_generalinfo1()	local function func_4523390836867074_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4522291326091266	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4522291326091266_0_io_generalinfo1()	local function func_4522291326091266_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4524490348494850	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4524490348494850_0_io_generalinfo1()	local function func_4524490348494850_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4523390837719042	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4523390837719042_0_io_generalinfo1()	local function func_4523390837719042_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4525589860122626	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4525589860122626_0_io_generalinfo1()	local function func_4525589860122626_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4524490349346818	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4524490349346818_0_io_generalinfo1()	local function func_4524490349346818_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4526689371750402	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4526689371750402_0_io_generalinfo1()	local function func_4526689371750402_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4525589860974594	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4525589860974594_0_io_generalinfo1()	local function func_4525589860974594_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4527788883378178	0	io:VerticalExteriorAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4527788883378178_0_io_generalinfo1()	local function func_4527788883378178_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	4526689372602370	0	io:HorizontalAwningIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4526689372602370_0_io_generalinfo1()	local function func_4526689372602370_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "reset_actuator", "double_power_cut", "eject_from_setting_mode", "enter_back_impulse_setting_mode", "save_back_impulse_position"} end		10
1	267	2	io:KizOThermRoomTemperatureSensor	core:MaxSensedValue	io:maxsensedvalue	func_267_2_io_maxsensedvalue()	local function func_267_2_io_maxsensedvalue(p1) return tonumber(p1) end	127	2
1	267	2	io:KizOThermRoomTemperatureSensor	core:MeasuredValueType	io:measuredvaluetype	value_io_measuredvaluetype		core:TemperatureInCelcius	3
